Palabra,Largo de la Palabra,Tiempo A[s],Tiempo B[s],Tiempo A[ms],Tiempo B[ms]
abacaacbaaabcbccaacbbabaaacbacbcccaaacbbcbbacaaaaababcabaaaaacabacbbcaccbabbaccbbacbccaccababbbcabcabbbbaaccabbcbbcabaccaaaccbbcaccaacabbccccbbbaaaaacaababbbcaccccbccabcaabcaabababacabababababcccbbacbbbcabaccbcbbacbbbbabbbabacbcbbbcacabaabcbaccabbbbacbacabacbabbbaaabbcbccacbcaacbcacbbcbabaabacaabbababcbbcabbabbcacbbccabcabbc,326,1.509779000,0.012942000,1509.779,12.942
bbccbcccbcbaacbaacbbbcaacbbaacbabcbacababacaabaacaacbacbaaabbbcacbcabbbaabcacacacbaaacbccbccaabbacabccabcacbabbacaabbbbbbabaacccabbbbbcbbcbbbabcacbaccabacbabc,158,0.173537000,0.002336000,173.537,2.336
abbaccaabcbacabcbcccacc,23,0.000674000,0.000064000,0.674,0.064
ccbaaccaacbcaaaacaacbbccaaccaaabcbaacccabbaaccaaccaaacccabbaabaaacaabbbabbaacbabaabbcccacbacbcabaabcacbcbbcabbccbcbaabaccccccaccaabacababbccbccaabbabacbcbaccbcbcabcbaaccccaacbbcbcaacacaccbacaacacbbcbbcababbcaacccbbababbabccaabbbbabccbacbabcbabbbcbccccaaacbbcbcaacabcbccccbcaaabcabbccacccccbac,292,1.051057000,0.009966000,1051.057,9.966
abbaaccacbcaccccbccacccaabaacabcaacbcbaccbababbbcbaaaaabcbcabcbaccbacacccaacccaacababaabaccabaaabccbccabbcbcaccccaacaacaabaccccbbababcbabbabcacaabcaacbbbaaaacabcacccaaaabaaacababcbbccabcbcbcbcabbaccbcbccbabbacbaccacaaabbaccbacbbaccabcbaabccabacacbcccaaaccababaabbbaaabbabaaaaaacabcabcaabccabcbcabaabccbcbabcaccbbbaacbbabababaaabacaacabcbcaacaaaccbcb,349,1.852918000,0.014207000,1852.918,14.207
cbcbababcccbccbaabbcacabbccbabbcabcbbcacabcacccbcaacbcccabbbacaaabbcbbbbbbaabbacbbcaccbbcacabbcabcbabbbacabbcbacbccbbbbabaacacbbcaaccabaccabbcbcbacccaaacbbbbcacbccabaaabbaacbabaababbbbaaaccaabcbbaccabcabacaaabbbaacccbcababaacacccccaaabaccbbaccaabbaaaabccabaacbcabbaabcaabbbaccaab,279,0.893000000,0.008976000,893.000,8.976
cbbbbaaaaccbbaabccccabbabccacccacacbababcccaabaaacacaabaabababaaacaaabbaacbcbabbbaacbcaabacabcbbbbbaccaaacacbbccaabccacabccbabbcaaaccbacabaabcbabbbcabcabbcacabababcaaabcabbaabaacbcbcacccaaababbbbabbbacbbacaaabaccabbacbcccbbaaabbaccbccabaacbcaacbcbbbcccbbabaaacaabbccccccbaaaacbcacacbaccbcacacaabacbbcbcaacbaaacaccbccaaabacbccbbbcaabccbbccaaaabaccbbacabacaabcccaaabbbaacbaaababcabbacbccbbcacbbaacccabbabcaabacccababaabacca,421,3.284082000,0.020546000,3284.082,20.546
cbcabcccaacbccaccccbcaccaabaabbcbbacaba,39,0.003472000,0.000208000,3.472,0.208
ccabbcabcbacbaabaacabcaaccbbaccccabbbacbcaabcccbaacacbabababaccbacabcbcccabcacaacccaababcaaacabcacabacbbacaaaabcacbabbbaccccbbc,127,0.094802000,0.001687000,94.802,1.687
aabccbccbbaabccaababacbcbcbaacccbbcbbaacabaccccccccbabbaaaacabacbcacbbcaaaaaccabacacaaccbbcabacaabaccaaaaaabcaccacbabbccccccaacbcbcabbccbcabccccacccccccbabcababaabcacaaaacacbcabbb,179,0.249560000,0.003008000,249.560,3.008
bacabccacaaccacccabbaaabcabcaacacbbccccccbababaccbbaacbbbbbaaacbcacccccaacbaaabcbbcbaaabacaccbabbbbbbabcccabaccacaacbbbaabccabaabaacaaaaabcbbabcbccaaacbacaabacbcbba,164,0.190295000,0.002518000,190.295,2.518
acbabaacabcbaaacabcccacacbcbccbaccbbcabbbcabaacbacacbaabacacbbbcbcbbbacabcccbbcabacbaaabbbbccaaccccbcbbaaabcccbcbccaaaaacaccacccabcbbcacbbacacacaaaababcabccbccaabacbacbcbcbbabbaccabbaaaccbccbcbbbbbacbababb,205,0.365295000,0.003882000,365.295,3.882
bcaaacbcbbabacbbababcaccbccbaaabacbbcbbbccccbcabbbacbacbacccbcabbbcaaacababcaaabbbbcccbababaabacaa,98,0.040673000,0.000924000,40.673,0.924
bbcabcbcbccbaabacbbabaacccaaacbabbaaaccabcccabbabbbcccbbcaabbacccabbaacbbbcabacabbcabacacbbbcbaaaaacccbacbbbacacbaccccacabbbcaabbaccccbcaacccacbcbbbbcbbcabaaabbabbaaabababbcccaccacccbbaaabcbbacbbccabccaccaccacaccacabaaaaabbabbbcbcacabbbabbc,240,0.576491000,0.006527000,576.491,6.527
ccaacbbacaaacbcbabacbaaccbbcccaabcbaabcabcaabbbcacaacbccbcbbccabaccabbbabcccabbabacbbaacbaaacabccaccccbbabbbcacacbaacbbbccabcacbbcaaabccbcaaccccbaacbacacabcbaccbbacbcaccaacaabbbbabcccbaacbaaaaaabacbaccccaacacbcbcbaabbababaabcbcacaccbbcbaccbbbbacaabbbcababcbccbbbabcccbaccbaabccbabbbbcacabaacacabcccaccaacabbabcbbcccbcccccaabaaccaabcabaacbbcbbcccabacaacccabcacccbbbbcacbcabbccbbaabcbccbaacb,389,2.855217000,0.017765000,2855.217,17.765
caacaacbaabaccacabccacabacccaababbaaaaccbbbbbabacabcbbaacabbaabbcaacbbbbcacbbbacbbbcaabbbccabbcccabcbbacaccbbcaacabaacccbcbccaaccbcaccbccabbcbcabbcabbabbabaabcbccbbaccbbcbaabcaccaababbccbbaaabbcbacccccabacaabbabbbbabcbbccabccaaacabaccbaacccaacbaabbbaacaaabacabaccabcbabbbabacbaabcacaacbccccabbcbabcbaababbaaabbacccacbcac,320,1.410663000,0.011871000,1410.663,11.871
aabbaccabccabbcbaaaaabbaccabaccbcabaabababcccacabcaabaaccaaabbaacbbabaacacacabbaaccaccbaacaacabcaacbcabbbcbbabbcbacccacabaacabbacabcaabcaabcccbcbabbbbcccabbbcbccbacaccaaabacbcabaccbcaccaacbaacbcbabbaabbcbccaaaaccccbcacbcabcbabcacbbcabccccaccbccabbbbaacbcbacbcbbbaaaaacabcbcccbbbbcbcbbaaccbbcaabacaaacccac,304,1.364964000,0.011639000,1364.964,11.639
bcbcbabaacbcccaccbaacbbcccacaaabaabcacaccabccabbcbacbbabcacacbbacaacccbaaaaccbbbcaba,84,0.028062000,0.000757000,28.062,0.757
bcbcabbcbcbbabbcbcbccbaccccabbccbcaacaacbbcccacbaacacbacccbacccaabbccacbabbbbacacbbcacbccbacbcaacbabbbcaaacaccabcababacabbabacacabaccababbabcabbababbacaabcacccbaccbacbcacccabccacccbabacccbcbbbbbcbbccbaaccccbbbbaaccacacbccbbabaaacbbbccbcbcbbbbbbcacaacacaaacbccaaaacacabbbaaaacabbacbbcbbcaaabbcbacbccbacbcacabbcabcaacababcbcbbaccbcabbaacabaaacabcbabccaccaabcccaabaacbbcabcccabbbcbbaaccbccbcccbbbccaacababcbbbcaaacccccbacccabbacaacbccaaccacabaacaaabbccccbcabaabaaacaaabccbca,471,5.131226000,0.031023000,5131.226,31.023
cccbbaaaaabbaccbbccaccabbcabcaabacccabcbababbacacaccbaabcc,58,0.008757000,0.000473000,8.757,0.473
baacbabbabbaacbabcaabcbbcabaaba,31,0.002002000,0.000120000,2.002,0.120
bbaccacbaabbbaabbcacbabaacbacabcbaacaccbbaaaaaacbabbcaaaababaabbaaaaaccbbbaacaccacbccbaacbbbacacaaaacbccbacbacbacacaabbcbaaccbaabbcbbabccaccaababbaacbcaaabbabacaabacbbcabacbbcaaacbcbcaaabcacbccbcccbcbccccbbccaacbbcacaabbbaaabaacbabacbabbbcbbaabcaaabacacabababccbbbbacabbbacacabaababacbbbbccbcccacaacabcbccbababccbbabcbacbbabccbaabbbbbccccaabcaabacbcaabccbcacbcacbcccacbacabaccbbcccbabccbcacabbbbaaccbbcabbbcabbbacacbbccaccaaabbacbcbcbbcbaacccabcbabcaabacccaac,459,4.683876000,0.029496000,4683.876,29.496
baacaacccababacbabcbaaaabbacaaabbacbbcaabbcaabaabaaabaacaaccbbccbcbcabcbaaaabbabbcbaabacacbbbbacabbacbcbaccbcbcbccbbabcbabcbacbaaabaabcbbcbabcbcbbbaccb,151,0.179042000,0.002231000,179.042,2.231
acbaacccababbccbcabaaacbaaccbcbbbcccbabbabbacabbaabbcaaabcacacbccbbbbabbccbacccabcbcacbccbacbcaabacaacabcacbbbaaabaaaacbacacacabcbbccccabccbbacabcbccabccbbaabcababccababcabcaacbcaacacabbcbbccbbccaaabacbbccccacaacaabcbabaaabcbcccbccaabbbaacbaaacabacbbccccabbccaaaabacbaacbbccabaccbbaccbcbbacacbccccaaacbbbcaacacababcbbbaabcbbaabbcaacabcbcccacacbcbccacbabcccbcbacabc,364,2.228626000,0.018247000,2228.626,18.247
ccbcaaacaccaaaababcabcabcacbbbcaacbbaacbcaabcaaccbbaabbbccbcbcaaacbabbaacacbbaababbbabccccaacaaaaacaccbcaabbabbccababbccbcabccacbcacbbcbbaabaacccbacbcccbaccababbcbccbbaabcbbbcabbcaabaaccccaccccccaaccaacaccbbacbacacbaaaccbabcbbcbccaacaababccabaabaaacbbbbcabbbaaaabcccccbcbaaccabbbbbabcbbcabcbbcabbacbbc,301,1.250017000,0.012360000,1250.017,12.360
acbcabaaccccbbaabbbbcabbcaabccacababcbcbccbbabbcababaaabcaabcbabccababccbccbbbaacaaacabcbbccbbbbcbacccaaababbbaabbaabccccababbbbcaaaabcaababcabbaabcaabbacabccbcbccbacccbcccacaababbababbccacbacbccaabccbbccbbbaccababbcccccbbabcaaccabbabaabccccaabacbaabacaaacbccaabacccaabcaccbbbababcaaacabbccabcbbcbcbcabacabcbaccccbccacbcbcababaabcbaabca,336,1.819928000,0.013055000,1819.928,13.055
cbbaababcaaabaccacaaccabbaacbbbccccbbbaabbaaccbcbbabaaccabbabbacbababaaabbcaabccccbbbcbaaabcbbcbbbbcacbcabbaacbcbacccaaaaacbacbabcacaaacbbbcbaabbacabaccbcbacbaaabcaabccababccbaabbcacbbacbbacbbcbccbbaccbcaaabbccabccbccacbcbcaabcbcbabacbccccaaacccbbbabbbbccabccacbaabababbcacbbbacbc,280,1.057591000,0.008961000,1057.591,8.961
abccbcbbcabaacbcbabccbcacbbabababbbccabbbccbbacabbcbcbcacacabbaaabbaacacabbaaababcbbcaaccbcccccbaaaaaccaaaaaabaababcbbacbcbbaabbaacbacbcbbbcbabaaabaccbbcbaabbabbabccaaccccaccaacbbcbccabaaaacabaccbbbacbabbaacbccbabacaaacbbbabaacabcbabbbbbabacaabaabcaababbbabbbacbaaababbcaaaccaabbacbaabbabbccbacbccaacabcbabacbacccbacbbbbbaabaccaacaaaabaabaacaaacbbbbcbabaaacaacaaaaacabaaccbccccbcbcbcccbabaacacabaccacbbcacbaccacaabbbaabacccbcbbbcbabcccbabbccabaabbabaabccabbbcbabaaabcbbccbbbbacbbbaaaccaaabacbac,494,6.096666000,0.032616000,6096.666,32.616
bcacbcccbbcaabbcbbcbcccaaaaaaccccabcbbcbcbcabbabaaaaabcaabacabacacabbbabccacaaabbabacaabccababbaaabbccbaabbcaabcbcbcacbaccbbccbabbbbabbbaccacaababcbabcbacbbbabbacbbbaacabbabcbcabcbaabbacacbabbbcbaaccbacaababbcabcabaabaaaabbcabbbabcbccaaccccabacacccacbbabababbbcccbbcaaacbaaaccbcabaaacbaaacaaaacccbaccbcaacabcbcaacacbabacaacaaabacacacaaacac,339,1.864537000,0.012749000,1864.537,12.749
cbacaccaaaaaabaaabcbacabbcabbaabbaaabbbacbccaabcccaacbaaabacccbcbabccbcbabbcacacbcbccbbaabcbbaaabcbcccaacaababcbaacabcbacbccbccabacabccbbbc,139,0.121832000,0.001825000,121.832,1.825
acbacacaabbccacbbabbcccbcccbbbaacaaaccacccabbbccbbcaaababababbacabbccbbacbacacbabbaaccbbaaaacaabacabaacaaaccbabbcacccc,118,0.079529000,0.001732000,79.529,1.732
aabbbaaaccbbbcbbabbcccbababbbbbabcbccbababcbbbbccbabaacbbcbacaccbccbacbcacbbbbcbacabcccabaaacbbcccabaacacaacacacbbbabbcabbaacccbbacbbabcabaacacacabaaacbabbaaccacccbbcbccbaacaaaaaaaacbacccacabaabcacacabaaacaaccaccabbacbccabbbbabacbaabbaacabcbacbababbcbcbcbabbbbcccaaaccaaacabaabcbbabaaacababcaaab,295,1.162750000,0.010889000,1162.750,10.889
acabcaaabcabcbccabcccabcaabaaacacbcbbbccbbaabbacbcbbbcbbabbcbaacbaaabbbbbcbacbaccbaacbccbbabcbcccbaabacccccbabcaabbcbcccaccabaccacaaabbaabbb,140,0.120600000,0.001848000,120.600,1.848
aaaaccacabbaabccacbcbbbbcaabcbcabbbabbcacbaabbcaccabbbbabbabcbaabacacabbcaabbbbccababbccaabaaacabcccbbcaaaccbaabcaacaaabcbaaacccbcbbcbccbbabacbbacaacaccbacbcbcabacccabcbbbcbbbccbaaabbacbaabbaacacacbbbcbaaaccacbaacacabcacbccaaccacaaabbcacbacaabccbacacaabaabbbbbcccbacbcbaaacabaaccccaccabaacbbcbacaabcccabbcaabacbcbbbaacabaaababacabbacbcaacbcaccabbaaabbacbbbbbccbcbaacabcaababcbcbabcbcccccbbcaacccaaaccacbccacccbbcccccbabacabacbaccbbabbaaaacbccabb,445,4.318021000,0.023259000,4318.021,23.259
aabbcccbabcbbbccbbacbabcbababaacbcbcbaacaaaccaccbcccabcaabcccbbbcabbbcaaccbcacbcbccabbbbabcaccaabbaaacaccacbbbbaabbabbaacabaaaccabcbccaaabaabbcccabcbbaacaabaacbaabcbabcbacacccabacaabcccbcbbaaabccbabbcaabbbacbbcaaaacabbaaacabbbaacbbabacabbccccaaacacababbaaaaabcbabbbccaabcaabcbbaccaababcccbcbbbbcbbabbbbacbbbacaaccaabbababcccabbaabbabbbbbaacacbabccaacbccaacacbcbbcbaccbcaaabcbaabbbccaccbccaaabbacaaaccbbacbbbbaabababcbbbabbcbaaacbcacccaabbaaabbbcbbbbacab,453,4.273334000,0.026699000,4273.334,26.699
bcbaabbabcbcbbbcccabbaabcccaabcbababcaccabcaabcbcababbcaabbbacbbcccabbbccbcbbbbaacbcccaaccccbbcbccacaccacaabcbcbabcaaaabacccabcaaaacbcbaccbabbccccaabcacccccabccbbabbbabbbaacbcccbacbbcaabbbcccaabcaccccbbcbcccaabababbcbcabacabbabbcccabcbbabcabbaccbabac,250,0.670959000,0.005736000,670.959,5.736
abcbababcbacabbbaaacabcaccabcabbcbacbbacacaabcaacbababcaaacbcbabcabaacaaaacbacbaabccbcaccacaccbabbacaaabbbbcbabbbcccbbaaacccabcaccbcbabbccaacbbbccaabaaababbbccbbbaccbcbaaacaaabcbbbaccbbbbaaccbccbabcbcacccbccbccabcababcbccabcbccbbccccbabccacabbacbbcabcbabaacbbaabcbcacccaaacaaabcccbccccacaaaaaabacaccaaacbccabacabcbbaabacaabbcbabbcababbcbabaa,341,1.765134000,0.013427000,1765.134,13.427
bcabcbbcbaccacbabcbbbccabbbcbbaacbbaaabbccbccbbacaabcbaabbbaabaaaccacacbccabacbabccbabaaaaccaaacbaabccbaaaba,108,0.058956000,0.001262000,58.956,1.262
caaabacbbabcbcaccccccbaccbbbbcbacccbbababbabccbcaaacbcaaacbcacbcabacccacbcbbbaacccbcaccbbbaccabcaccbbccababaccbbaccbcabcaaaabccbaaaaaabcaccbaccbabcbbaaabbbcbbbcccbbbbbcaccbaaacbcaccabbaabacbccbbbcabaaccacbbabacbcbbaacccaabacccbbabbbaabbaaaccabbcbabbbbbbcabacabbbcccaccaababbcb,276,0.910031000,0.007781000,910.031,7.781
baccbccabcbabccaccbccaacbcbbabacbacbbbabbbbacbbbaabaacbcabccaacbbbbaccaccaccbbbccbaacbcbbcaaccbabbacacaabaccacbabbaaaccccaabcaaabbbbbabacabccbbbcbccabbbaacabbaccbcaabcbcbacbccbbbacacbbbabbba,190,0.290034000,0.003738000,290.034,3.738
baabccbbcabcbcabcacbcccaaccabcabaacbcbcaacbbbbbccbccacbacacacbccabcacacabbbbabbccbcbabacaacccabcbcccbacbbbcaccacbbbaacabcaccabcacbabbcabaaabccbcaccabcccbaabcbaacabaccbaacbcaababaabbcabacabcbacaaababaccacbbcabbacabbbaacccbabcbcccccabaaaaccccaacbcaccacbbabcccccbcccabcbccabbaabbcbcacabccccabaacccbccbacabbaaaacbabbaacabccbbcabcaacccacbccacacabaacbbaaabaccaccbbcccaaabbabbaabbbabbacbbaaabbacbbccabbbcbaabbbbccbbccbbbbcbababababccacacbabbcacbabbcaaccbaaaa,451,4.066941000,0.024174000,4066.941,24.174
aaababacccbababbb,17,0.000251000,0.000039000,0.251,0.039
acccaabccbcbbcabaaabcbbcbabbccabbbccccaaabbbbbabbaabbbcacbbbcaacaaccbabbbabbbbbacaabcbbcbcabb,93,0.038196000,0.001062000,38.196,1.062
bacccaaacccabbbbaaaccbbcbabcbacacbaaaacbbbaaacbccccacabbcbbcacaabbaacbaacccbacb,79,0.022116000,0.000612000,22.116,0.612
abcacaaacabcabaababcaaccbbcccbacaabcacccabbaacacbccbccaabcabbccacabaaabcbbaaaaabbabbbaccbaabbcbabbcabababcccacbcaaaacccbacacccabcccbcbacacabacbbcbccccbabcccaaaccbcb,164,0.193504000,0.003133000,193.504,3.133
aabababbaccccccbccccbbcaaacbaaccccbcbabccaacbbbabcaacaaaccaaacbaaaabbccacbbbacaacbcaccaabcaacbcaccbaaabbacbacbacacbccabaaabacbabaabccbcacbacbcbcacbcaacabbacbbbbaababccaaaacbccabaaacabcacbcbcbbabaaababaccbcabcacbbbbbaaaccbbacbcacbababbbccbacacbabcaaabcbbaacaaccccbccccbabcbbbccccaabaaaaaaacaacacaacbcbabbcbbacabbbbbccbbacbaabaaacaacaccacaacbbacbabcabcbacccbabbcaabacbcbcacabbaababaaaabbcaabacbcbabcaacbcccbbbbc,409,3.020965000,0.019570000,3020.965,19.570
aacaccbbcbcbbcbacbbcbbabccabaabbccaaacabaaabcabacbacaaaaababaaabaacbbabcbcbaccbaabcccbaabacaabccacbcbcaaccabbbbbaabacbcbacaccaaabababacbccbbabcaaacabbacacbacacbabaabbaabcaabcbababaabbabbaababbccaabacabbccaabcbcabcbacbccbbaccbcabcbccabcaabbbbbacbcaaaccbcbabbacbaabbacbbacbccccbbbbacabcaaaaaccbacbcbacbbbabbbcbcaab,312,1.303082000,0.010860000,1303.082,10.860
aaccbaccbcacabbbacaccbcbbbabacbcbbbbbbccbacbcbbcccbbccabcbaaccabcaacccbbcaabcbacaacbaabacacbcacaabcbcbabcabcbacccbaaccabaabccaacacbbbcabacbaabbbbccacccacbbcaabbbaccbbcbccabacabacbbaaaaacaccbaababbccbacbbbcacccbbbabaabaabbccbbabcabccbaccacbabbcbabcccabbcabccccaacbccaccbcbcbaabaababbcabccabacabbcaabcacacacbcaaccabacaaacbbacacaabcbcccbacbbaabcbcabbaaacabbaaaaaaacbacccaaaacbbcacbbbcba,383,2.543725000,0.017753000,2543.725,17.753
bccaccbcbccacbcbcbacabaaccaccbcbababbbcacaacaaabbbabcbcaabacaabbabbccbbcaacccabcacaaabbccaccaabaacbbbacaaaacbaabcbabccacb,121,0.080622000,0.001892000,80.622,1.892
babaccaacaabbbbcababccbaaacaacacbbbbcacbbbcabbbbcaaacbaacabcabcccbaccacccaccaaabcbccccbbabccbbbccbcacbccaccccccabcbbaabcbacbbacbcabababbbcabaabbbbbaacbcbaaabbbabbacbcaccacbbaccbcbabbacaaaccbcbcabaacbccabbbabbbcbcccbacccbaccbbcbbacacaaacbbcbbcacaaaacbbbbcccabccacaabacabccbbbacaccacbac,284,0.965254000,0.009351000,965.254,9.351
baabacbbaaacbbbcaabaabaabacacbbcbbcaaccbabcbcbabacaabcbacbabcabcbbccbccbcbcbbcbabbaccaabcbaabcabaacbaaacabaabbabbcccaaacbabacacbccaacbcbcaabbbacbcbacbcababaaacbcaacaabcaccbcccaaacbcaabbcbaacacbbaacbcabacacbacabaabbbcbaacbcccbcaaacbbbccbabcabacabcccaabaabbcbacbcccbacbbaacccacbaabacaababbcacaccaabaabccbba,304,1.177471000,0.009306000,1177.471,9.306
aabcaab,7,0.000037000,0.000013000,0.037,0.013
bcacacabcbaacbccbaacaccbacbaacaacccbbccaaaaaaabbabbbacaaaacacbccccbbbacabaabbbcabcbccbcbcbbcbccacbbaacbbabcacaaaccacbccaabacacbccccabbacbabcccbcabcbcaacacccaaca,160,0.180357000,0.003061000,180.357,3.061
abcabcabcbbbcbacbabccabbabcbcacbacbbaccbaaccccaaccbcaabbbbcabbcaaaaacabcbcacbbbacbcbabcbabcbaacabbcbcacaaabbaaaabaccccacaacaacaccbcbcaaacabcbcbaabccaabbbabbccaabccbbccbbbcaaababbacbccbbaababaaabbabccccabacbabcacbcacabbbbcbbaabaabcbaabbbccabccbacabcbbbabacaabcbaababbbcacaaccbbcaacacaabbbbbaccccababcccaaabcabbcabacccbbcbaaacccaabbacaabacabbbbabcbacacaaacacaabacaccbbcabbacabcabbaacbbbcabbcbccaccbcaabcbcccaabacabbccb,416,3.229952000,0.021985000,3229.952,21.985
caaccbbcacccaaabcacbbbbabaabbbaccbbbacbbbcbabababbaaaabbabaacbbaccbbaacbccbbccbba,81,0.024051000,0.000734000,24.051,0.734
bcccbbabcbcbacbccccaabaabcbcbbbbcbccccbbcbacbccccabcbbcac,57,0.008232000,0.000377000,8.232,0.377
aabbbbabcabacabcbbbbcacbabaabaabaaacaabaaacbabcacccbabbbacbcbbabcbabaaabbcccabbacbccaabcacbcacacabbabababacbcabacccaacababaccbbabaabcbaacbaabcabcbbaacacacbbabacbcbaabccbcccbababcbccbcbcbbbccbaacabaaaccabcccabaacccbbaabaabcaabccbcbbaccbbacbcbaaacbbbcbaaabacccbacccbcacacbbabbcacabbbbcbbcabcaccacabaabcaaccababbbcabcbaabaacbcccabccaaccbccbcababbbbacacaacaccbbaacccbcbccbbbabccbcbaaaaccacccabbcbbca,395,2.742903000,0.018346000,2742.903,18.346
ccbcccccccbcacccbbabacbccabaaacbabbbcbccbcccabccacaccaacbbabaccccbaabcacabcbcabcbaaabccbbbcaaaabccaccbaaaaababcabccabaababbbbccbccccabbccacbcbabcbcbbbccabbcbacbcabacbaaabacbccacbcccaaaabbaaacbaaaacbccbacbaaaababbccbcabccaabbabbccacbcaacbaabcbaacacbabbcbbbbbbbbababbccbccacabbbbcccbcbccbacacbcbbacabcbcbbacbaacbcacabccbbbaaacbbcbabcacabcbcbbbbbacbabacaabcccaabacbaabacccbaaaaccbabaabcabccabbbbabcbccacabc,403,2.960435000,0.019652000,2960.435,19.652
ccaacbcacacabcababccbacabbaacabbabaacbccaaaa,44,0.004562000,0.000211000,4.562,0.211
ccaaabaacccaacbcaaacabacbababbaacbbaccbcbcbaacabbbbbbabacbcabbccbbbcbacbabcbbbcaacaacbcbccbcabacaaaacaaababbbccacaacabcbbabbbcaabcccbcccaabacbbbacaabcbaacaccabbbcbabcbcacacacacabcbbcbcacabbabaacacabcbaabaaacaaccccacccbcabaccabcbcaccbbabbaccbcababbaacbbccbaacccbbaabcaacbcbacaacccaccccaabbcbaaacbacbcbaaabaabcabcc,312,1.299138000,0.010847000,1299.138,10.847
acabcaabcbaabacababcacaaaccccaaaaacbccbcaccacbabbacbcbbbbcccacccbbcbcabcaccbbbacbbccccaaabccaabbbacccacbaacccccccacccbccaccbbaabcbcbbcaacbbbaacbabacbbcbbacbbbcbabbccabcabccbabccaaabbcaaabbbcbaccaaccbbbabbcbbcccabaaabcabbaababccabbbbcbbcbababccccbccacabbaaabcabacbccbaacabbbabcccaabaaaacbabccccbccccaacbaababcccbbccbaccacbcabbcacacaacabccbaccaccaacccbacbbbcbcaacbababbcbbcaccabcacabbcaababcbaccbabaacabaabbccabbccbcbabbaccbcabbbaaacbbabaaababaabacbbcccbabaabccbcccaaabcbcabbabaccbaaaabbacbbbabbbbc,496,5.646407000,0.031816000,5646.407,31.816
abaabbbaabcabbacaccbabcabcbaaaabcccaccaabaacaccbcaacbccacbcaacbcbbaaabcccaabcbbacbcbbbcabacaaaabaacaccbacbbbbabbcbbbcaacaabacbabcbaccaabaababcabcbbbcbbcaacbbacbacbabccbababbbbaccccabccbaacaaabccbbcbcacbcababccabbccabbababccbcbcccbacbbabbaabaacaaaccbabcbacccbcbacaccbbaaaaabccbaabacccccacaabbaccbcbbbbabbaaccacabbbaacbaacabbcbcbcacbacabaabacbacbbbbcabaacbbbbbbbacbbcacaacabcababbcacbacbbbacabbaaaaabccbaabaacbbbcccbaccaaaacbcaccacababbcbbbabaaaacbacbabcccacabcbbccbabccbbabaabbabaabbbcab,486,5.543452000,0.035137000,5543.452,35.137
aacbbbabacccacbaaaabbaaccaacbcbbaababaabbcabbccbbbcaaaccaaabacbacacccbacbcabbbbacbccacacbaaccaaacbacbbccaabbabbacaacabbccbaccacacbbacabaaaababbbabbcbaacabbacbacaabbbbbaaacbbccabacbacbbbaacccbaabaacbcccacabacbccbaabbacabccbaabbcbcbababcbbbaaabccccabcccbbccabbccaacccbbaaacabcbbcababbcacccaaaabccccbbbcaacbabacaccaaaaaaaababcbaaaaabcaabbccabacacbbbaaaacaabcbccbcabbaabccacccbacbaabbbacacaacaabcaabcaaababaaacabbcacacbacbabbcacccbabbbbaccccacbcabcbaacabccacbbccacbcbbcababbacbacbcccbacaacabcacccaabaa,497,5.885617000,0.033423000,5885.617,33.423
acaccaabaaacbbacaaccccaccccacbabbcaaaabcabbbbcaabbcabbaccbbbbbbccbbbcaabbcacaacaabccbaababccccbbbbbbcccacccaacacaacabbacaabaabcbbabcbccbcbbccaabbbaabcacbbcaacccacaaabacaacabbbacbcaacaaabaaaaabbbbabacaaaacbbbcccbab,213,0.412337000,0.004532000,412.337,4.532
bbcbcababbabacacbccccbbbaabbbacbacbcbaababbbabaaaabaaaacbaaaaacbbacaabbbcbacccaacbccbbabaaacbcaacabcaabbaaaccbbbbabbbbcacaaabbaaacbcababbbabcbabcaccacbacaccccbccabaaabbbabaacbacccbcbabbbbacaacbbccbcaabcccbabacbacbbaababcabbbcbabacacbbbacbbcbbcbabaaabaaacabacaabcbbaabcbbabbbbcbcbcbcaabacbcccacacbabbbccacbccbbacaaabbbbaccbcabccbbbacccbcabbccaccbcaacbaacaabaccbccacccaaaabbcbacbacabbbacaaccbabaccbbcaababababbcccbaaaaaccbbbcaacaccaaacaccacccbccacbcaccbbccbcabbbcabcaaabccbbcbaabbabaab,483,5.539311000,0.032483000,5539.311,32.483
ccccbaabaacccbbaccbcabcbcbbacabaacaabbabbcacacabbbabccbabcbbbacaaaccbcccbababcabbacbcabaaabccccacacacacbbbac,108,0.057703000,0.001221000,57.703,1.221
acbbababbbabcabbbbcaccbcccbacbcabbaccbaccacaaacaabbbabcbabbbbacbccbbcacabbbabcabbcabcacbacabcababbaacbcbabacbcabaaabbabbbccbbbccbbcbbaccaacbbcababaaacbcababababcbbbaabaabbabccaacabbcabbcbbbabcbbccabbbccccbaababccabccbcbacbbbbccabcbcbbbacaabcaccbcacaacabacbcbbabaacccbbacbbbbacbcbcccabcabbcaabcbabcacaaabcc,305,1.245422000,0.010290000,1245.422,10.290
ccbcbabbcccbbbcaccbaabbbbacaabbccabbabcbccbacaacaccccbaacaaccaaccbbbaacbcbcccbbabbaaccbbcccaaababbccbbaaccbbbccacabbaaccbacabaacbbabbcbacccccccbbbbcccccbaacccabcbbcabbbcccabbabbbbbabbacabba,189,0.306519000,0.003324000,306.519,3.324
